route_id,from_stop_id,from_stop_name,to_stop_id,to_stop_name,day_type,peak_ind,average_sec,std_sec,p05_sec,p50_sec,p95_sec,ObjectId
Green-D,70166,Eliot,70168,Newton Highlands,saturday,offpeak,180.8,79.34,85,180,331,768
Green-D,70166,Eliot,70168,Newton Highlands,sunday,offpeak,174.74,73.09,84,174,296,769
Green-D,70167,Eliot,70165,Waban,weekday,peak,87.63,24.04,78,84,108,770
Green-D,70167,Eliot,70165,Waban,weekday,offpeak,92.09,29.35,78,85,121,771
Green-D,70167,Eliot,70165,Waban,saturday,offpeak,87.56,38.32,78,84,102,772
Green-D,70167,Eliot,70165,Waban,sunday,offpeak,87.38,34.68,78,84,103,773
Green-D,70168,Newton Highlands,70170,Newton Centre,weekday,peak,90.68,24.39,78,90,108,774
Green-D,70168,Newton Highlands,70170,Newton Centre,sunday,offpeak,87.53,11.3,78,84,108,775
Green-D,70168,Newton Highlands,70170,Newton Centre,saturday,offpeak,87.92,10.93,78,85,102,776
Green-D,70168,Newton Highlands,70170,Newton Centre,weekday,offpeak,89.9,13.11,78,89,112.35,777
Green-D,70169,Newton Highlands,70167,Eliot,sunday,offpeak,86.56,14.51,72,84,114,778
Green-D,70169,Newton Highlands,70167,Eliot,saturday,offpeak,86.17,14.75,72,84,109,779
Green-B,70134,Packards Corner,70136,Babcock Street,weekday,offpeak,49.27,15.72,36,48,66,780
Green-B,70135,Packards Corner,70131,Harvard Avenue,weekday,peak,61.56,21.24,48,60,84,781
Green-B,70135,Packards Corner,70131,Harvard Avenue,sunday,offpeak,58.19,27.93,42,54,78,782
Green-B,70135,Packards Corner,70131,Harvard Avenue,saturday,offpeak,60.34,26.08,46,54,78,783
Green-B,70135,Packards Corner,70131,Harvard Avenue,weekday,offpeak,62.46,42.51,48,60,85,784
Green-B,70136,Babcock Street,70138,Pleasant Street,weekday,offpeak,21.72,13.81,12,18,30,785
Green-B,70136,Babcock Street,70138,Pleasant Street,sunday,offpeak,21.5,20.59,12,18,30,786
Green-B,70136,Babcock Street,70138,Pleasant Street,saturday,offpeak,21.5,8.24,12,18,30,787
Green-B,70136,Babcock Street,70138,Pleasant Street,weekday,peak,22.48,10.23,12,19,31.7,788
Green-B,70137,Babcock Street,70135,Packards Corner,sunday,offpeak,82.12,39.34,36,78,138,789
Green-B,70137,Babcock Street,70135,Packards Corner,weekday,offpeak,88.84,43.05,42,84,144,790
Green-B,70137,Babcock Street,70135,Packards Corner,weekday,peak,92.47,42.3,42,90,150,791
Green-B,70137,Babcock Street,70135,Packards Corner,saturday,offpeak,85.25,40.29,42,80,139,792
Green-B,70138,Pleasant Street,70140,Saint Paul Street,sunday,offpeak,22.03,5.74,18,24,30,793
Green-B,70138,Pleasant Street,70140,Saint Paul Street,weekday,offpeak,23.38,7.91,18,24,31,794
Green-B,70138,Pleasant Street,70140,Saint Paul Street,saturday,offpeak,22.99,7.51,18,24,30,795
Green-B,70138,Pleasant Street,70140,Saint Paul Street,weekday,peak,24.49,10.51,18,24,36,796
Green-B,70139,Pleasant Street,70137,Babcock Street,weekday,offpeak,45.58,51.16,18,36,84,797
Green-B,70139,Pleasant Street,70137,Babcock Street,saturday,offpeak,44.96,38.1,18,36,84,798
Green-B,70139,Pleasant Street,70137,Babcock Street,sunday,offpeak,43.42,25.68,18,42,78,799
Green-B,70139,Pleasant Street,70137,Babcock Street,weekday,peak,47.08,42.16,18,42,88.7,800
Green-C,70230,Washington Square,70228,Fairbanks Street,saturday,offpeak,28.52,5.89,18,30,36,801
Green-C,70231,Tappan Street,70233,Dean Road,weekday,offpeak,26.8,10.53,18,24,42,802
Green-C,70231,Tappan Street,70233,Dean Road,weekday,peak,26.28,18.91,18,24,42,803
Green-C,70231,Tappan Street,70233,Dean Road,saturday,offpeak,30.94,24.46,18,24,56.75,804
Mattapan,70261,Ashmont,70263,Cedar Grove,sunday,offpeak,51.02,33.35,36,48,64,805
Green-C,70231,Tappan Street,70233,Dean Road,sunday,offpeak,29.76,14.73,18,24,55,806
Mattapan,70261,Ashmont,70263,Cedar Grove,weekday,offpeak,52.58,34.06,36,48,66,807
Green-C,70232,Tappan Street,70230,Washington Square,sunday,offpeak,71.77,24.37,42,66,114,808
Mattapan,70261,Ashmont,70263,Cedar Grove,weekday,peak,51.47,30.5,36,48,64,809
Green-C,70232,Tappan Street,70230,Washington Square,saturday,offpeak,72.54,25.43,42,68,114,810
Mattapan,70263,Cedar Grove,70265,Butler,sunday,offpeak,103.7,56.13,80,96,120,811
Green-C,70206,North Station,70204,Haymarket,weekday,peak,67.16,41.34,50,58,109,812
Green-C,70201,Government Center,70203,Haymarket,weekday,offpeak,92.85,17.75,73,91,118.25,813
Green-C,70232,Tappan Street,70230,Washington Square,weekday,peak,69.56,22.67,42,66,108,814
Mattapan,70263,Cedar Grove,70265,Butler,weekday,offpeak,114.31,87.28,84,104,136,815
Green-C,70206,North Station,70204,Haymarket,saturday,offpeak,71.04,40.23,50,59,120.8,816
Green-C,70215,Kent Street,70217,Saint Paul Street,weekday,peak,28.84,24.46,18,24,48,817
Green-E,70246,Museum of Fine Arts,70244,Northeastern University,weekday,offpeak,105.79,34.19,60,102,163,818
Green-C,70201,Government Center,70203,Haymarket,weekday,peak,101.12,18.81,80,99,131,819
Green-C,70232,Tappan Street,70230,Washington Square,weekday,offpeak,67.39,22.89,42,66,104,820
Mattapan,70263,Cedar Grove,70265,Butler,weekday,peak,111.35,59.83,84,104,134,821
Green-C,70206,North Station,70204,Haymarket,sunday,offpeak,69.93,34.74,51,59,115.8,822
Green-C,70215,Kent Street,70217,Saint Paul Street,weekday,offpeak,30.08,41.45,18,24,54,823
Green-E,70246,Museum of Fine Arts,70244,Northeastern University,weekday,peak,107.72,35.18,60,102,174,824
Green-D,70201,Government Center,70203,Haymarket,weekday,offpeak,88.36,18.76,71,87,111.8,825
Green-C,70233,Dean Road,70235,Englewood Avenue,saturday,offpeak,55.17,21.42,30,54,90,826
Mattapan,70263,Cedar Grove,70265,Butler,saturday,offpeak,105.03,53.08,78,102,128,827
Green-C,70206,North Station,70204,Haymarket,weekday,offpeak,64.73,65.76,47,57,102,828
Green-C,70215,Kent Street,70217,Saint Paul Street,saturday,offpeak,30.43,24.54,18,24,60,829
Green-E,70247,Longwood Medical Area,70249,Brigham Circle,sunday,offpeak,87.97,95.54,47,60,309.8,830
Green-E,70201,Government Center,70203,Haymarket,weekday,peak,103.09,25.29,64,101,140,831
Green-C,70233,Dean Road,70235,Englewood Avenue,sunday,offpeak,54.36,18.26,30,54,90,832
Mattapan,70265,Butler,70267,Milton,sunday,offpeak,60.22,40.34,43.1,56,72,833
Green-D,70206,North Station,70204,Haymarket,weekday,offpeak,61.78,42.8,51.65,58,76,834
Green-C,70215,Kent Street,70217,Saint Paul Street,sunday,offpeak,29.71,23.76,18,24,54,835
Green-E,70247,Longwood Medical Area,70249,Brigham Circle,saturday,offpeak,74.67,67.96,45,60,212.2,836
Green-E,70201,Government Center,70203,Haymarket,weekday,offpeak,93.37,21.16,68,91,123,837
Green-C,70233,Dean Road,70235,Englewood Avenue,weekday,peak,54.3,19.35,30,48,90,838
Mattapan,70265,Butler,70267,Milton,weekday,peak,64.79,36.83,48,61,84,839
Green-E,70206,North Station,70204,Haymarket,sunday,offpeak,62.71,18.02,51,56,97,840
Green-C,70216,Kent Street,70214,Hawes Street,sunday,offpeak,29.22,15.71,23,30,37,841
Green-E,70247,Longwood Medical Area,70249,Brigham Circle,weekday,offpeak,72.51,86.61,48,60,114,842
Green-E,70201,Government Center,70203,Haymarket,sunday,offpeak,93.71,25.81,54,93,129.35,843
Green-E,70201,Government Center,70203,Haymarket,saturday,offpeak,96.63,27.7,55,95,142,844
Green-B,70202,Government Center,70196,Park Street,saturday,offpeak,108.81,15.25,90.5,108,135.25,845
Green-B,70202,Government Center,70196,Park Street,sunday,offpeak,89.18,5.48,79.8,90,98,846
Green-C,70202,Government Center,70197,Park Street,saturday,offpeak,102.15,21.77,81,99,137,847
Green-C,70202,Government Center,70197,Park Street,sunday,offpeak,103.53,25.16,83,99,139.8,848
Green-C,70202,Government Center,70197,Park Street,weekday,offpeak,114.56,77.94,85,103,180,849
Green-C,70202,Government Center,70197,Park Street,weekday,peak,115.34,43.26,86,103,190,850
Green-D,70202,Government Center,70198,Park Street,weekday,peak,114.76,48.17,78,99,210,851
Green-D,70202,Government Center,70198,Park Street,weekday,offpeak,114.42,48.1,78,98,205.45,852
Green-D,70202,Government Center,70198,Park Street,saturday,offpeak,101.64,30.36,78,95,149.3,853
Green-D,70202,Government Center,70198,Park Street,sunday,offpeak,104.73,25.82,80.65,97,153,854
Green-E,70202,Government Center,70199,Park Street,weekday,peak,114.4,40.02,87,103,182.05,855
Green-E,70202,Government Center,70199,Park Street,weekday,offpeak,110.65,54.39,84,101,168,856
Green-E,70202,Government Center,70199,Park Street,saturday,offpeak,102.78,28.22,80,99,135,857
Green-E,70202,Government Center,70199,Park Street,sunday,offpeak,103.83,27.07,82,100,137,858
Green-B,70203,Haymarket,70205,North Station,sunday,offpeak,53.75,8.14,45.05,54,62.1,859
Green-B,70203,Haymarket,70205,North Station,saturday,offpeak,58.85,12.21,43.4,57,81.2,860
Green-C,70203,Haymarket,70205,North Station,weekday,peak,78.58,66.02,48,63,148,861
Green-C,70203,Haymarket,70205,North Station,saturday,offpeak,68.05,55.48,45,59,100.6,862
Green-C,70203,Haymarket,70205,North Station,sunday,offpeak,66.65,52.85,45,59,92,863
Green-C,70203,Haymarket,70205,North Station,weekday,offpeak,75.95,73.85,46,61,135.2,864
Green-D,70203,Haymarket,70205,North Station,weekday,offpeak,83.57,76.02,48,62,159.7,865
Green-E,70203,Haymarket,70205,North Station,weekday,offpeak,75.87,75.13,44,62,137,866
Green-E,70203,Haymarket,70205,North Station,weekday,peak,77.93,60.09,46,64,145.45,867
Green-E,70203,Haymarket,70205,North Station,sunday,offpeak,79.61,113.2,44,61,110,868
Green-E,70203,Haymarket,70205,North Station,saturday,offpeak,78.09,99.89,44,60,127,869
Green-B,70204,Haymarket,70202,Government Center,saturday,offpeak,69.58,12.53,56.55,67,87.2,870
Green-B,70204,Haymarket,70202,Government Center,sunday,offpeak,61.08,9.04,53.2,60,74.8,871
Green-C,70204,Haymarket,70202,Government Center,weekday,peak,78.5,39.92,54,68,142.45,872
Green-C,70204,Haymarket,70202,Government Center,weekday,offpeak,71.45,30.52,53,65,115,873
Green-C,70204,Haymarket,70202,Government Center,saturday,offpeak,68.92,35.08,52,63,108,874
Green-C,70204,Haymarket,70202,Government Center,sunday,offpeak,67.99,32.58,53,63,99,875
Green-D,70204,Haymarket,70202,Government Center,weekday,offpeak,71.93,15.94,54.3,70,103.8,876
Green-E,70204,Haymarket,70202,Government Center,weekday,peak,73.97,33.78,54,66,125,877
Green-E,70204,Haymarket,70202,Government Center,saturday,offpeak,68.07,32.77,53,63,96,878
Green-E,70204,Haymarket,70202,Government Center,weekday,offpeak,68.43,28.65,53,63,102,879
Green-E,70204,Haymarket,70202,Government Center,sunday,offpeak,65.86,14.78,54,63,91,880
Green-B,70205,North Station,70207,Science Park,sunday,offpeak,144,1.41,143.1,144,144.9,881
Green-B,70205,North Station,70207,Science Park,saturday,offpeak,122.25,10.53,110.1,124,131.95,882
Green-C,70205,North Station,70207,Science Park,saturday,offpeak,187.64,62.29,121.25,171.5,295.4,883
Green-C,70205,North Station,70207,Science Park,sunday,offpeak,160.56,15.11,139.8,159,181.6,884
Green-C,70205,North Station,70207,Science Park,weekday,offpeak,137.11,26.64,96.2,133,183.5,885
Green-D,70205,North Station,70207,Science Park,weekday,offpeak,160.46,62.84,104,142.5,269.25,886
Green-E,70205,North Station,70207,Science Park,sunday,offpeak,159.43,42.19,115,152,232.55,887
Green-E,70205,North Station,70207,Science Park,saturday,offpeak,163.85,47.15,115,153,259,888
Green-E,70205,North Station,70207,Science Park,weekday,peak,164.05,49.25,112,152,256,889
Green-E,70205,North Station,70207,Science Park,weekday,offpeak,162.42,49.69,113,150,257,890
Green-B,70206,North Station,70204,Haymarket,saturday,offpeak,67.18,30.93,52,57,115,891
Green-B,70206,North Station,70204,Haymarket,sunday,offpeak,67.62,45.62,52.6,54,127.2,892
Mattapan,70265,Butler,70267,Milton,saturday,offpeak,60.53,29.01,47,60,77.9,893
Green-C,70233,Dean Road,70235,Englewood Avenue,weekday,offpeak,55.49,59.04,30,48,90,894
Mattapan,70265,Butler,70267,Milton,weekday,offpeak,62.1,41,42,60,79,895
Green-C,70234,Dean Road,70232,Tappan Street,weekday,peak,41.2,11.46,30,37,60,896
Mattapan,70266,Butler,70264,Cedar Grove,weekday,offpeak,108.99,22.35,79,108,139,897
Green-E,70247,Longwood Medical Area,70249,Brigham Circle,weekday,peak,86.38,85.66,48,61,278.1,898
Green-C,70216,Kent Street,70214,Hawes Street,weekday,offpeak,28.95,14.88,22,30,37,899
Green-C,70234,Dean Road,70232,Tappan Street,sunday,offpeak,47.9,21.65,30,42,90,900
Green-C,70234,Dean Road,70232,Tappan Street,saturday,offpeak,46.83,20.73,30,42,84,901
Green-E,70206,North Station,70204,Haymarket,weekday,peak,61.59,30.07,51,56,94,902
Green-C,70216,Kent Street,70214,Hawes Street,saturday,offpeak,28.35,12.31,23,30,36,903
Green-C,70234,Dean Road,70232,Tappan Street,weekday,offpeak,41.45,14.55,30,36,60,904
Green-E,70206,North Station,70204,Haymarket,weekday,offpeak,60.16,59.01,49,55,80,905
Green-E,70248,Longwood Medical Area,70246,Museum of Fine Arts,weekday,peak,97.7,34.06,60,85,157,906
Mattapan,70266,Butler,70264,Cedar Grove,weekday,peak,109.46,45.3,79,108,141,907
Green-C,70216,Kent Street,70214,Hawes Street,weekday,peak,28.75,14.6,21,30,36,908
Green-C,70235,Englewood Avenue,70237,Cleveland Circle,weekday,peak,48.53,47.16,30,42,95.1,909
Green-E,70206,North Station,70204,Haymarket,saturday,offpeak,62.36,24.63,51,56,96,910
Green-E,70248,Longwood Medical Area,70246,Museum of Fine Arts,weekday,offpeak,94.62,27.4,54,91,144,911
Mattapan,70266,Butler,70264,Cedar Grove,saturday,offpeak,100.87,20.62,78,102,126.35,912
Green-C,70217,Saint Paul Street,70219,Coolidge Corner,weekday,offpeak,66.33,65.75,36,49,120,913
Green-C,70235,Englewood Avenue,70237,Cleveland Circle,weekday,offpeak,60.98,65.19,30,42,180,914
Green-B,70207,Science Park,70209,Lechmere,saturday,offpeak,126.5,21.21,102.45,129.5,146.35,915
Green-E,70248,Longwood Medical Area,70246,Museum of Fine Arts,saturday,offpeak,96.6,25.79,54,96,132,916
Mattapan,70266,Butler,70264,Cedar Grove,sunday,offpeak,99.73,58.33,76,96,120,917
Green-C,70217,Saint Paul Street,70219,Coolidge Corner,weekday,peak,68.48,32.26,36,60,120,918
Green-C,70235,Englewood Avenue,70237,Cleveland Circle,saturday,offpeak,57.36,55.81,30,42,169,919
Green-B,70207,Science Park,70209,Lechmere,sunday,offpeak,110.17,12.54,94.85,108,128.75,920
Green-E,70248,Longwood Medical Area,70246,Museum of Fine Arts,sunday,offpeak,97.93,25.77,60,97,132,921
Mattapan,70267,Milton,70269,Central Avenue,weekday,offpeak,46.65,40.58,36,42,56,922
Green-C,70217,Saint Paul Street,70219,Coolidge Corner,saturday,offpeak,71.17,33.34,36,66,126,923
Green-C,70235,Englewood Avenue,70237,Cleveland Circle,sunday,offpeak,57.49,60.51,30,42,156.9,924
Green-C,70207,Science Park,70209,Lechmere,weekday,offpeak,103.85,13.61,78.3,106,120,925
Green-E,70249,Brigham Circle,70251,Fenwood Road,sunday,offpeak,23.85,11.23,16,23,43,926
Mattapan,70267,Milton,70269,Central Avenue,weekday,peak,46.42,30.33,36,42,56,927
Green-C,70217,Saint Paul Street,70219,Coolidge Corner,sunday,offpeak,69.57,29.86,36,66,127.7,928
Green-C,70236,Englewood Avenue,70234,Dean Road,weekday,offpeak,25.23,10.23,18,24,36,929
Green-C,70207,Science Park,70209,Lechmere,saturday,offpeak,133.36,21.75,114.95,128,164,930
Green-E,70249,Brigham Circle,70251,Fenwood Road,saturday,offpeak,24.95,21.41,16.25,23,48,931
Mattapan,70267,Milton,70269,Central Avenue,saturday,offpeak,51.37,176.14,35,42,50,932
Green-C,70218,Saint Paul Street,70216,Kent Street,saturday,offpeak,26.1,17.23,18,24,36,933
Green-C,70236,Englewood Avenue,70234,Dean Road,sunday,offpeak,26.18,8.15,18,24,41.55,934
Green-C,70207,Science Park,70209,Lechmere,sunday,offpeak,119.1,11.61,101.95,123,132.2,935
Green-E,70249,Brigham Circle,70251,Fenwood Road,weekday,offpeak,26.28,17.68,13,24,48,936
Green-E,70249,Brigham Circle,70251,Fenwood Road,weekday,peak,29.98,21.65,17,24,55,937
Green-E,70250,Brigham Circle,70248,Longwood Medical Area,saturday,offpeak,56.8,17.1,36,54,90,938
Green-E,70250,Brigham Circle,70248,Longwood Medical Area,sunday,offpeak,56.07,16.79,36,52,90,939
Green-E,70250,Brigham Circle,70248,Longwood Medical Area,weekday,peak,66.2,25.83,36,61,106,940
Green-E,70250,Brigham Circle,70248,Longwood Medical Area,weekday,offpeak,59.71,21.16,36,54,94,941
Green-E,70251,Fenwood Road,70253,Mission Park,saturday,offpeak,51.01,27.82,30,42,84,942
Green-E,70251,Fenwood Road,70253,Mission Park,weekday,peak,58.95,28.59,30,54,108,943
Green-E,70251,Fenwood Road,70253,Mission Park,weekday,offpeak,53.33,31.43,30,44,90,944
Green-E,70251,Fenwood Road,70253,Mission Park,sunday,offpeak,50.45,20.81,30,42,85,945
Green-E,70252,Fenwood Road,70250,Brigham Circle,sunday,offpeak,29.62,15.58,18,27,42,946
Green-E,70252,Fenwood Road,70250,Brigham Circle,saturday,offpeak,29.89,15.66,18,25,54,947
Green-E,70252,Fenwood Road,70250,Brigham Circle,weekday,offpeak,29.71,18.47,18,30,42,948
Green-E,70252,Fenwood Road,70250,Brigham Circle,weekday,peak,32.33,20.35,18,30,66,949
Green-E,70253,Mission Park,70255,Riverway,weekday,offpeak,104.02,56.28,66,79,183,950
Green-E,70253,Mission Park,70255,Riverway,weekday,peak,138.67,63.56,66,121,235,951
Green-E,70253,Mission Park,70255,Riverway,saturday,offpeak,91.15,42.24,65,78,169,952
Green-E,70253,Mission Park,70255,Riverway,sunday,offpeak,89.3,41.34,62.55,78,162,953
Green-E,70254,Mission Park,70252,Fenwood Road,saturday,offpeak,111.57,36.22,66,108,169,954
Green-E,70254,Mission Park,70252,Fenwood Road,sunday,offpeak,110.26,33.88,66,108,163,955
Green-E,70254,Mission Park,70252,Fenwood Road,weekday,offpeak,118.94,43.08,66,114,198,956
Green-E,70254,Mission Park,70252,Fenwood Road,weekday,peak,140.94,45.54,84,134,228,957
Green-E,70255,Riverway,70257,Back of the Hill,sunday,offpeak,43.46,40.52,25,36,72,958
Green-E,70255,Riverway,70257,Back of the Hill,saturday,offpeak,43.13,15.06,24,36,72,959
Green-E,70255,Riverway,70257,Back of the Hill,weekday,offpeak,44.04,19.73,24,42,71.75,960
Green-E,70255,Riverway,70257,Back of the Hill,weekday,peak,49.16,25.24,30,42,79.45,961
Green-E,70256,Riverway,70254,Mission Park,saturday,offpeak,40.02,32.75,30,36,54,962
Green-E,70256,Riverway,70254,Mission Park,sunday,offpeak,39.59,47.41,30,36,48,963
Green-E,70256,Riverway,70254,Mission Park,weekday,offpeak,40.28,19.02,30,36,60,964
Green-E,70256,Riverway,70254,Mission Park,weekday,peak,45.62,21.46,29.4,42,73.6,965
Green-E,70257,Back of the Hill,70260,Heath Street,sunday,offpeak,36.81,42.41,24,30,53,966
Green-E,70257,Back of the Hill,70260,Heath Street,saturday,offpeak,34.6,21.47,24,30,53,967
Green-E,70257,Back of the Hill,70260,Heath Street,weekday,peak,34.89,19.72,23,30,55,968
Green-E,70257,Back of the Hill,70260,Heath Street,weekday,offpeak,35.24,30.99,24,30,53,969
Green-E,70258,Back of the Hill,70256,Riverway,weekday,peak,121.44,77.12,32,108,258,970
Green-E,70258,Back of the Hill,70256,Riverway,saturday,offpeak,50.13,125.22,29,36,102.45,971
Green-E,70258,Back of the Hill,70256,Riverway,sunday,offpeak,46.46,32.8,29,36,96,972
Green-E,70258,Back of the Hill,70256,Riverway,weekday,offpeak,54.66,41.73,24,42,144,973
Green-E,70260,Heath Street,70258,Back of the Hill,saturday,offpeak,28.73,9.64,18,24,48,974
Green-E,70260,Heath Street,70258,Back of the Hill,sunday,offpeak,29.94,17.99,18,25,48,975
Green-E,70260,Heath Street,70258,Back of the Hill,weekday,offpeak,29.58,11.23,18,25,54,976
Green-E,70260,Heath Street,70258,Back of the Hill,weekday,peak,38.79,23.29,18,30,79.05,977
Mattapan,70261,Ashmont,70263,Cedar Grove,saturday,offpeak,49.76,23.26,36,48,64,978
Green-C,70218,Saint Paul Street,70216,Kent Street,sunday,offpeak,26.68,28.82,18,24,36,979
Green-D,70207,Science Park,70209,Lechmere,weekday,offpeak,93.02,18.21,56.9,94,117.4,980
Green-C,70236,Englewood Avenue,70234,Dean Road,weekday,peak,25.12,6.85,18,24,31,981
Green-C,70218,Saint Paul Street,70216,Kent Street,weekday,offpeak,25.68,15.79,18,24,36,982
Mattapan,70267,Milton,70269,Central Avenue,sunday,offpeak,42.79,21.7,32,42,54,983
Green-E,70207,Science Park,70209,Lechmere,weekday,peak,102.62,23.53,83,101,124,984
Green-C,70236,Englewood Avenue,70234,Dean Road,saturday,offpeak,26.17,8.28,18,24,36,985
Green-E,70239,Prudential,70241,Symphony,weekday,peak,53.61,12.41,39,52,70,986
Green-E,70239,Prudential,70241,Symphony,saturday,offpeak,52.77,25.95,35,51,70,987
Green-E,70239,Prudential,70241,Symphony,sunday,offpeak,54.17,19.59,36,53,71,988
Green-E,70239,Prudential,70241,Symphony,weekday,offpeak,52.59,15.14,36,51,69,989
Green-E,70240,Prudential,70154,Copley,weekday,offpeak,89.75,37.7,61,76,156,990
Green-E,70240,Prudential,70154,Copley,weekday,peak,107.5,50.96,62,90,198,991
Green-E,70240,Prudential,70154,Copley,saturday,offpeak,88,39.69,60,74,164,992
Green-E,70240,Prudential,70154,Copley,sunday,offpeak,81.94,28.15,60,74,133.7,993
Green-E,70241,Symphony,70243,Northeastern University,weekday,peak,91.9,116.08,50,65,173.95,994
Green-E,70241,Symphony,70243,Northeastern University,weekday,offpeak,91.87,120.94,48,64,174.95,995
Green-E,70241,Symphony,70243,Northeastern University,saturday,offpeak,105.56,147.26,45,63,633,996
Green-E,70241,Symphony,70243,Northeastern University,sunday,offpeak,124.33,176.82,45.25,64,649,997
Green-E,70242,Symphony,70240,Prudential,weekday,peak,44.82,11.18,32,44,60,998
Green-E,70242,Symphony,70240,Prudential,saturday,offpeak,48.84,146.99,31,42,58,999
Green-E,70242,Symphony,70240,Prudential,sunday,offpeak,44.38,11.02,32,44,60,1000
Green-E,70242,Symphony,70240,Prudential,weekday,offpeak,43.4,11.3,32,43,57,1001
Green-E,70243,Northeastern University,70245,Museum of Fine Arts,saturday,offpeak,92.48,197.46,54,72,132,1002
Green-E,70243,Northeastern University,70245,Museum of Fine Arts,sunday,offpeak,80.62,24.67,54,72,132,1003
Green-E,70243,Northeastern University,70245,Museum of Fine Arts,weekday,offpeak,83.34,31.06,54,77,138,1004
Green-E,70243,Northeastern University,70245,Museum of Fine Arts,weekday,peak,88.73,31.7,54,81.5,145,1005
Green-E,70244,Northeastern University,70242,Symphony,weekday,peak,41.61,14.83,27.7,39,64,1006
Green-E,70244,Northeastern University,70242,Symphony,weekday,offpeak,41.29,15.19,27,39,67,1007
Green-E,70244,Northeastern University,70242,Symphony,saturday,offpeak,44.73,29.31,27,39,89,1008
Green-E,70244,Northeastern University,70242,Symphony,sunday,offpeak,46.01,26.76,27,40,98.65,1009
Green-E,70245,Museum of Fine Arts,70247,Longwood Medical Area,weekday,peak,62.96,39.69,42,54,112.35,1010
Green-E,70245,Museum of Fine Arts,70247,Longwood Medical Area,saturday,offpeak,53.47,18.91,39,50,66,1011
Green-E,70245,Museum of Fine Arts,70247,Longwood Medical Area,weekday,offpeak,55.51,18.5,42,54,84,1012
Green-E,70245,Museum of Fine Arts,70247,Longwood Medical Area,sunday,offpeak,54.93,21.64,42,54,72,1013
Green-E,70246,Museum of Fine Arts,70244,Northeastern University,saturday,offpeak,104.42,31.33,60,102,162,1014
Green-E,70246,Museum of Fine Arts,70244,Northeastern University,sunday,offpeak,103.65,44.3,60,102,156,1015
Green-C,70218,Saint Paul Street,70216,Kent Street,weekday,peak,25.66,16.6,18,24,36,1016
Green-E,70207,Science Park,70209,Lechmere,saturday,offpeak,106.09,31.94,85,101,136.75,1017
Mattapan,70268,Milton,70266,Butler,sunday,offpeak,44.21,10.91,36,42,56,1018
Green-C,70219,Coolidge Corner,70223,Summit Avenue,saturday,offpeak,93.77,25.73,60,91,138,1019
Green-E,70207,Science Park,70209,Lechmere,sunday,offpeak,103.93,31.01,85,101,123,1020
Mattapan,70268,Milton,70266,Butler,weekday,offpeak,45.11,9.16,36,42,56,1021
Green-C,70219,Coolidge Corner,70223,Summit Avenue,sunday,offpeak,88.37,23.64,55,84,132,1022
Green-E,70207,Science Park,70209,Lechmere,weekday,offpeak,103.03,27.27,85,102,121,1023
Mattapan,70268,Milton,70266,Butler,weekday,peak,45.1,10.48,37.8,42,56,1024
Green-C,70219,Coolidge Corner,70223,Summit Avenue,weekday,peak,94.85,31.8,54,96,138,1025
Green-B,70208,Science Park,70206,North Station,sunday,offpeak,142.08,7.4,131.75,142,152.8,1026
Mattapan,70268,Milton,70266,Butler,saturday,offpeak,44.95,34.33,36,42,56,1027
Green-C,70219,Coolidge Corner,70223,Summit Avenue,weekday,offpeak,94.07,30.66,54,96,137.25,1028
Green-C,70220,Coolidge Corner,70218,Saint Paul Street,weekday,offpeak,64.45,23.4,42,54,108,1029
Green-C,70220,Coolidge Corner,70218,Saint Paul Street,saturday,offpeak,75.61,28.46,42,72,127,1030
Green-C,70220,Coolidge Corner,70218,Saint Paul Street,sunday,offpeak,74.85,34.57,42,72,120,1031
Green-C,70220,Coolidge Corner,70218,Saint Paul Street,weekday,peak,62.48,23.64,42,54,108,1032
Green-C,70223,Summit Avenue,70225,Brandon Hall,weekday,peak,53.68,20.52,24,54,90,1033
Green-C,70223,Summit Avenue,70225,Brandon Hall,sunday,offpeak,58.58,28.12,24,54,108,1034
Green-C,70223,Summit Avenue,70225,Brandon Hall,saturday,offpeak,57.33,28.16,24,54,102,1035
Green-C,70223,Summit Avenue,70225,Brandon Hall,weekday,offpeak,58.45,28.03,24,55,96,1036
Green-C,70224,Summit Avenue,70220,Coolidge Corner,weekday,peak,54.28,23.34,36,48,97,1037
Green-C,70224,Summit Avenue,70220,Coolidge Corner,sunday,offpeak,66.71,24.61,37,61,108,1038
Green-C,70224,Summit Avenue,70220,Coolidge Corner,weekday,offpeak,57.09,26.12,36,48,96,1039
Green-C,70224,Summit Avenue,70220,Coolidge Corner,saturday,offpeak,70.26,33.13,36,65,121,1040
Green-C,70225,Brandon Hall,70227,Fairbanks Street,weekday,peak,18.26,22.22,12,18,30,1041
Green-C,70225,Brandon Hall,70227,Fairbanks Street,saturday,offpeak,17.31,6.19,12,18,24,1042
Green-C,70225,Brandon Hall,70227,Fairbanks Street,weekday,offpeak,18.12,18.54,12,18,30,1043
Green-C,70225,Brandon Hall,70227,Fairbanks Street,sunday,offpeak,17.35,5.44,12,18,24,1044
Green-C,70226,Brandon Hall,70224,Summit Avenue,saturday,offpeak,59.2,41.72,24,54,109,1045
Green-C,70226,Brandon Hall,70224,Summit Avenue,sunday,offpeak,59.37,30.86,24,54,109,1046
Green-C,70226,Brandon Hall,70224,Summit Avenue,weekday,peak,54.09,25.7,24,48,96,1047
